item_id	title	genres	director	producer	actors	release_date	duration	age_rating	imdb_rating	imdb_num_reviews	item_rating_count	popularity	description	genres_list	directors_list	producers_list	actors_list
1305	National Lampoon's Senior Trip (1995)	Comedy	Kelly Makin	Roger Kumble and I. Marlene King	Matt Frewer, Valerie Mahaffey, Lawrence Dane, Tommy Chong, Jeremy Renner, Rob Moore, Eric Edwards, Kevin McDonald, Michael Blake, Tara Strong, Nicole de Boer, Sergio Di Zio, Fiona Loewi, Kathryn Rose, Danny Smith, Lori Alter, Jack Jessop, and Kay Tremblay	1995	1h 31min	R	5.7	5.8K	7	average	To embarrass his rival, a scheming senator uses nitwit Ohio teens who are invited to a Washington gathering on educational failure.	['Comedy']	['Kelly Makin']	['Roger Kumble', 'I. Marlene King']	['Matt Frewer', 'Valerie Mahaffey', 'Lawrence Dane', 'Tommy Chong', 'Jeremy Renner', 'Rob Moore', 'Eric Edwards', 'Kevin McDonald', 'Michael Blake', 'Tara Strong', 'Nicole de Boer', 'Sergio Di Zio', 'Fiona Loewi', 'Kathryn Rose', 'Danny Smith', 'Lori Alter', 'Jack Jessop', 'Kay Tremblay']
1552	Hunted, The (1995)	Action	J.F. Lawton	J.F. Lawton	Christopher Lambert, John Lone, Joan Chen, Yoshio Harada, Yôko Shimada, Mari Natsuki, Tak Kubota, Masumi Okada, Tatsuya Irie, Michael Warren, Bart Anderson, James Saito, Seth Sakai, Toshishiro Obata, Ken Kensei, Hiroyasu Takagi, Michio Itano, and Naoko Sasaki	1995	1h 50min	R	6.0	5.1K	3	unpopular	An American businessman visiting Nagoya, Japan, meets a woman in a hotel bar. Returning to her room, 3 ninjas kill her and wound him, but he sees the ninja boss' face. Now, he's the prime target of a dangerous ninja cult.	['Action']	['J.F. Lawton']	['J.F. Lawton']	['Christopher Lambert', 'John Lone', 'Joan Chen', 'Yoshio Harada', 'Yôko Shimada', 'Mari Natsuki', 'Tak Kubota', 'Masumi Okada', 'Tatsuya Irie', 'Michael Warren', 'Bart Anderson', 'James Saito', 'Seth Sakai', 'Toshishiro Obata', 'Ken Kensei', 'Hiroyasu Takagi', 'Michio Itano', 'Naoko Sasaki']
1001	Stupids, The (1996)	Comedy	John Landis	James Marshall, Harry Allard, and Brent Forrester	Tom Arnold, Jessica Lundy, Bug Hall, Alex McKenna, Mark Metcalf, Matt Keeslar, Scott Kraft, Victor Ertmanis, Earl Williams, George Chiang, Max Landis, Carol Ng, Arthur Eng, Jennifer Dean, Garry Robbins, Nicu Branzea, Richard Crook, and Gurinder Chadha	1996	1h 34min	PG	4.3	6.7K	17	average	"An incredibly dull-witted family unknowingly stumble upon an illegal weapons deal while on the trail of their ""stolen"" garbage."	['Comedy']	['John Landis']	['James Marshall', 'Harry Allard', 'Brent Forrester']	['Tom Arnold', 'Jessica Lundy', 'Bug Hall', 'Alex McKenna', 'Mark Metcalf', 'Matt Keeslar', 'Scott Kraft', 'Victor Ertmanis', 'Earl Williams', 'George Chiang', 'Max Landis', 'Carol Ng', 'Arthur Eng', 'Jennifer Dean', 'Garry Robbins', 'Nicu Branzea', 'Richard Crook', 'Gurinder Chadha']
175	Brazil (1985)	Sci-Fi	Terry Gilliam	Terry Gilliam, Tom Stoppard, and Charles McKeown	Jonathan Pryce, Kim Greist, Robert De Niro, Katherine Helmond, Ian Holm, Bob Hoskins, Michael Palin, Ian Richardson, Peter Vaughan, Jim Broadbent, Barbara Hicks, Charles McKeown, Derrick OConnor, Kathryn Pogson, Bryan Pringle, Sheila Reid, John Flanagan, and Ray Cooper	1985	2h 12min	R	7.9	195K	208	popular	A bureaucrat in a dystopic society becomes an enemy of the state as he pursues the woman of his dreams.	['Sci-Fi']	['Terry Gilliam']	['Terry Gilliam', 'Tom Stoppard', 'Charles McKeown']	['Jonathan Pryce', 'Kim Greist', 'Robert De Niro', 'Katherine Helmond', 'Ian Holm', 'Bob Hoskins', 'Michael Palin', 'Ian Richardson', 'Peter Vaughan', 'Jim Broadbent', 'Barbara Hicks', 'Charles McKeown', 'Derrick OConnor', 'Kathryn Pogson', 'Bryan Pringle', 'Sheila Reid', 'John Flanagan', 'Ray Cooper']
62	Stargate (1994)	Action, Adventure, and Sci-Fi	Roland Emmerich	Dean Devlin and Roland Emmerich	Kurt Russell, James Spader, Jaye Davidson, Viveca Lindfors, Alexis Cruz, Mili Avital, Leon Rippy, John Diehl, Carlos Lauchu, Djimon Hounsou, Erick Avari, French Stewart, Gianin Loffler, Christopher John Fields, Derek Webster, Jack Moore, Steve Giannelli, and David Pressman	1994	1h 56min	PG-13	7.1	183K	127	average	An interstellar teleportation device, found in Egypt, leads to a planet with humans resembling ancient Egyptians who worship the god Ra.	['Action', 'Adventure', 'Sci-Fi']	['Roland Emmerich']	['Dean Devlin', 'Roland Emmerich']	['Kurt Russell', 'James Spader', 'Jaye Davidson', 'Viveca Lindfors', 'Alexis Cruz', 'Mili Avital', 'Leon Rippy', 'John Diehl', 'Carlos Lauchu', 'Djimon Hounsou', 'Erick Avari', 'French Stewart', 'Gianin Loffler', 'Christopher John Fields', 'Derek Webster', 'Jack Moore', 'Steve Giannelli', 'David Pressman']
1278	Selena (1997)	Drama and Musical	Gregory Nava	Gregory Nava	Jennifer Lopez, Edward James Olmos, Jon Seda, Jackie Guerra, Constance Marie, Alex Meneses, Jacob Vargas, Pete Astudillo, Rueben Gonzáles, Ricky Vela, Don Shelton, Richard Emanuelle, Panchito Gómez, Richard Coca, George Perez, Brian Fallteen, Carmen Martínez, and Elisabeth Gonzalez	1997	2h 7min	PG	6.8	28K	16	average	The true story of Selena, a Texas-born Tejano singer who rose from cult status to performing at the Astrodome, as well as having chart topping albums on the Latin music charts.	['Drama', 'Musical']	['Gregory Nava']	['Gregory Nava']	['Jennifer Lopez', 'Edward James Olmos', 'Jon Seda', 'Jackie Guerra', 'Constance Marie', 'Alex Meneses', 'Jacob Vargas', 'Pete Astudillo', 'Rueben Gonzáles', 'Ricky Vela', 'Don Shelton', 'Richard Emanuelle', 'Panchito Gómez', 'Richard Coca', 'George Perez', 'Brian Fallteen', 'Carmen Martínez', 'Elisabeth Gonzalez']
31	Crimson Tide (1995)	Drama, Thriller, and War	Tony Scott	Michael Schiffer and Richard P. Henrick	Gene Hackman, Denzel Washington, Matt Craven, George Dzundza, Viggo Mortensen, James Gandolfini, Rocky Carroll, Jaime Gomez, Michael Milhoan, Scott Burkholder, Danny Nucci, Lillo Brancato, Eric Bruskotter, Ricky Schroder, Steve Zahn, Marcello Thedford, R.J. Knoll, and Billy Devlin	1995	1h 56min	R	7.3	107K	154	average	On a U.S. nuclear missile sub, a young First Officer stages a mutiny to prevent his trigger happy Captain from launching his missiles before confirming his orders to do so.	['Drama', 'Thriller', 'War']	['Tony Scott']	['Michael Schiffer', 'Richard P. Henrick']	['Gene Hackman', 'Denzel Washington', 'Matt Craven', 'George Dzundza', 'Viggo Mortensen', 'James Gandolfini', 'Rocky Carroll', 'Jaime Gomez', 'Michael Milhoan', 'Scott Burkholder', 'Danny Nucci', 'Lillo Brancato', 'Eric Bruskotter', 'Ricky Schroder', 'Steve Zahn', 'Marcello Thedford', 'R.J. Knoll', 'Billy Devlin']
789	Swimming with Sharks (1995)	Comedy and Drama	George Huang	George Huang	Kevin Spacey, Frank Whaley, Michelle Forbes, Benicio Del Toro, T.E. Russell, Roy Dotrice, Matthew Flint, Patrick Fischler, Jerry Levine, Sabryn Genet, and Kyle Reed	1994	1h 33min	R	7.1	24K	47	average	A young, naive Hollywood studio assistant finally turns the tables on his incredibly abusive producer boss.	['Comedy', 'Drama']	['George Huang']	['George Huang']	['Kevin Spacey', 'Frank Whaley', 'Michelle Forbes', 'Benicio Del Toro', 'T.E. Russell', 'Roy Dotrice', 'Matthew Flint', 'Patrick Fischler', 'Jerry Levine', 'Sabryn Genet', 'Kyle Reed']
1049	House Arrest (1996)	Comedy	Harry Winer	Michael Hitchcock	Jamie Lee Curtis, Kevin Pollak, Kyle Howard, Herbert Russell, Amy Sakasitz, Mooky Arizona, Caroline Aaron, Alex Seltz-Wald, Josh Wolford, Wallace Shawn, Jennifer Love Hewitt, Patrika Darbo, Ray Walston, Christopher McDonald, Colleen Camp, Sheila McCarthy, Jennifer Tilly, and K. Todd Freeman	1996	1h 48min	PG	5.8	8.4K	25	average	A group of children, desperate to keep their various parents from getting divorces, kidnap them and hold them prisoner in a basement in order to force them to reconcile.	['Comedy']	['Harry Winer']	['Michael Hitchcock']	['Jamie Lee Curtis', 'Kevin Pollak', 'Kyle Howard', 'Herbert Russell', 'Amy Sakasitz', 'Mooky Arizona', 'Caroline Aaron', 'Alex Seltz-Wald', 'Josh Wolford', 'Wallace Shawn', 'Jennifer Love Hewitt', 'Patrika Darbo', 'Ray Walston', 'Christopher McDonald', 'Colleen Camp', 'Sheila McCarthy', 'Jennifer Tilly', 'K. Todd Freeman']
705	Singin' in the Rain (1952)	Musical and Romance	Stanley Donen and Gene Kelly	Betty Comden and Adolph Green	Gene Kelly, Donald OConnor, Debbie Reynolds, Jean Hagen, Millard Mitchell, Cyd Charisse, Douglas Fowley, Rita Moreno, Dawn Addams, John Albright, Betty Allen, Sue Allen, John Angelo, Marie Ardell, Bette Arlen, David Bair, Jimmy Bates, and Mary Bayless	1952	1h 43min	G	8.3	229K	137	average	A silent film star falls for a chorus girl just as he and his delusionally jealous screen partner are trying to make the difficult transition to talking pictures in 1920s Hollywood.	['Musical', 'Romance']	['Stanley Donen', 'Gene Kelly']	['Betty Comden', 'Adolph Green']	['Gene Kelly', 'Donald OConnor', 'Debbie Reynolds', 'Jean Hagen', 'Millard Mitchell', 'Cyd Charisse', 'Douglas Fowley', 'Rita Moreno', 'Dawn Addams', 'John Albright', 'Betty Allen', 'Sue Allen', 'John Angelo', 'Marie Ardell', 'Bette Arlen', 'David Bair', 'Jimmy Bates', 'Mary Bayless']
721	Mallrats (1995)	Comedy	Kevin Smith	Kevin Smith	Shannen Doherty, Jeremy London, Jason Lee, Claire Forlani, Ben Affleck, Joey Lauren Adams, Renée Humphrey, Jason Mewes, Ethan Suplee, Stan Lee, Priscilla Barnes, Michael Rooker, Carol Banker, Steven Blackwell, Kyle Boe, David Brinkley, Walter Flanagan, and Ethan Flower	1995	1h 34min	R	7.1	120K	54	average	Both dumped by their girlfriends, two best friends seek refuge in the local mall.	['Comedy']	['Kevin Smith']	['Kevin Smith']	['Shannen Doherty', 'Jeremy London', 'Jason Lee', 'Claire Forlani', 'Ben Affleck', 'Joey Lauren Adams', 'Renée Humphrey', 'Jason Mewes', 'Ethan Suplee', 'Stan Lee', 'Priscilla Barnes', 'Michael Rooker', 'Carol Banker', 'Steven Blackwell', 'Kyle Boe', 'David Brinkley', 'Walter Flanagan', 'Ethan Flower']
671	Bride of Frankenstein (1935)	Horror	James Whale	Mary Shelley, William Hurlbut, and John L. Balderston	Boris Karloff, Elsa Lanchester, Colin Clive, Valerie Hobson, Ernest Thesiger, Gavin Gordon, Douglas Walton, Una OConnor, E.E. Clive, Lucien Prival, O.P. Heggie, Dwight Frye, Reginald Barlow, Mary Gordon, Anne Darling, Ted Billings, Robert Adair, and Norman Ainsley	1935	1h 15min	Not Rated	7.8	46K	46	average	Mary Shelley reveals the main characters of her novel survived: Dr. Frankenstein, goaded by an even madder scientist, builds his monster a mate.	['Horror']	['James Whale']	['Mary Shelley', 'William Hurlbut', 'John L. Balderston']	['Boris Karloff', 'Elsa Lanchester', 'Colin Clive', 'Valerie Hobson', 'Ernest Thesiger', 'Gavin Gordon', 'Douglas Walton', 'Una OConnor', 'E.E. Clive', 'Lucien Prival', 'O.P. Heggie', 'Dwight Frye', 'Reginald Barlow', 'Mary Gordon', 'Anne Darling', 'Ted Billings', 'Robert Adair', 'Norman Ainsley']
1257	Designated Mourner, The (1997)	Drama	David Hare	Wallace Shawn	Mike Nichols, Miranda Richardson, and David de Keyser	1997	1h 34min	R	6.1	362	4	unpopular	Jack and Judy are husband and wife, and Howard is Judys father. They live in some fictional undemocratic and repressive country, and tell us a story about their lives, mostly from Jack's point of view.	['Drama']	['David Hare']	['Wallace Shawn']	['Mike Nichols', 'Miranda Richardson', 'David de Keyser']
742	Ransom (1996)	Drama and Thriller	Ron Howard	Cyril Hume, Richard Maibaum, and Richard Price	Mel Gibson, Gary Sinise, Rene Russo, Brawley Nolte, Delroy Lindo, Lili Taylor, Liev Schreiber, Donnie Wahlberg, Evan Handler, Nancy Ticotin, Michael Gaston, Kevin Neil McCready, Paul Guilfoyle, Allen Bernstein, José Zúñiga, Dan Hedaya, Iraida Polanco, and John Ortiz	1996	2h 1min	R	6.7	123K	267	popular	Multi-millionaire Tom Mullen's son is kidnapped, but after initially agreeing to pay the ransom Mullen then decides to use the ransom money as a bounty.	['Drama', 'Thriller']	['Ron Howard']	['Cyril Hume', 'Richard Maibaum', 'Richard Price']	['Mel Gibson', 'Gary Sinise', 'Rene Russo', 'Brawley Nolte', 'Delroy Lindo', 'Lili Taylor', 'Liev Schreiber', 'Donnie Wahlberg', 'Evan Handler', 'Nancy Ticotin', 'Michael Gaston', 'Kevin Neil McCready', 'Paul Guilfoyle', 'Allen Bernstein', 'José Zúñiga', 'Dan Hedaya', 'Iraida Polanco', 'John Ortiz']
898	Postman, The (1997)	Drama	Kevin Costner	David Brin, Eric Roth, and Brian Helgeland	Kevin Costner, Will Patton, Larenz Tate, Olivia Williams, James Russo, Daniel von Bargen, Tom Petty, Scott Bairstow, Giovanni Ribisi, Roberta Maxwell, Joe Santos, Ron McLarty, Peggy Lipton, Brian Anthony Wilson, Todd Allen, Rex Linn, Shawn Hatosy, and Ryan Hurst	1997	2h 57min	R	6.1	71K	58	average	A nameless drifter dons a postman's uniform and bag of mail as he begins a quest to inspire hope to the survivors living in post-apocalyptic America.	['Drama']	['Kevin Costner']	['David Brin', 'Eric Roth', 'Brian Helgeland']	['Kevin Costner', 'Will Patton', 'Larenz Tate', 'Olivia Williams', 'James Russo', 'Daniel von Bargen', 'Tom Petty', 'Scott Bairstow', 'Giovanni Ribisi', 'Roberta Maxwell', 'Joe Santos', 'Ron McLarty', 'Peggy Lipton', 'Brian Anthony Wilson', 'Todd Allen', 'Rex Linn', 'Shawn Hatosy', 'Ryan Hurst']
1050	Ghost and Mrs. Muir, The (1947)	Drama and Romance	Joseph L. Mankiewicz	Philip Dunne and R.A. Dick	Gene Tierney, Rex Harrison, George Sanders, Edna Best, Vanessa Brown, Anna Lee, Robert Coote, Natalie Wood, Isobel Elsom, Victoria Horne, Helen Freeman, Stuart Holmes, Whitford Kane, Buster Slaven, Will Stanton, William Stelling, Houseley Stevenson, and David Thursby	1947	1h 44min	Not Rated	7.9	18K	43	average	In 1900, a young widow finds her seaside cottage is haunted and forms a unique relationship with the ghost.	['Drama', 'Romance']	['Joseph L. Mankiewicz']	['Philip Dunne', 'R.A. Dick']	['Gene Tierney', 'Rex Harrison', 'George Sanders', 'Edna Best', 'Vanessa Brown', 'Anna Lee', 'Robert Coote', 'Natalie Wood', 'Isobel Elsom', 'Victoria Horne', 'Helen Freeman', 'Stuart Holmes', 'Whitford Kane', 'Buster Slaven', 'Will Stanton', 'William Stelling', 'Houseley Stevenson', 'David Thursby']
333	Game, The (1997)	Mystery and Thriller	David Fincher	John Brancato and Michael Ferris	Michael Douglas, Deborah Kara Unger, Sean Penn, James Rebhorn, Peter Donat, Carroll Baker, Anna Katarina, Armin Mueller-Stahl, Charles Martinet, Scott Hunter McGuire, Florentine Mocanu, Elizabeth Dennehy, Caroline Barclay, Daniel Schorr, John Aprea, Harrison Young, Kimberly Russell, and Joe Frank	1997	2h 9min	R	7.7	371K	251	popular	After a wealthy San Francisco banker is given an opportunity to participate in a mysterious game, his life is turned upside down as he begins to question if it might really be a concealed conspiracy to destroy him.	['Mystery', 'Thriller']	['David Fincher']	['John Brancato', 'Michael Ferris']	['Michael Douglas', 'Deborah Kara Unger', 'Sean Penn', 'James Rebhorn', 'Peter Donat', 'Carroll Baker', 'Anna Katarina', 'Armin Mueller-Stahl', 'Charles Martinet', 'Scott Hunter McGuire', 'Florentine Mocanu', 'Elizabeth Dennehy', 'Caroline Barclay', 'Daniel Schorr', 'John Aprea', 'Harrison Young', 'Kimberly Russell', 'Joe Frank']
695	Kicking and Screaming (1995)	Comedy and Drama	Noah Baumbach	Noah Baumbach and Bo Berkman	Josh Hamilton, Eric Stoltz, Samuel Gould, Catherine Kellner, Jonathan Baumbach, John Lehr, Olivia dAbo, Peter Czernin, Carlos Jacott, Chris Eigeman, Eliza Roberts, Jason Wiles, Parker Posey, Christopher Reed, Noah Baumbach, Jason S. Kassin, Cara Buono, and David DeLuise	1995	1h 36min	R	6.8	13K	13	average	A bunch of guys hang around their college for months after graduation, continuing a life much like the one before graduation.	['Comedy', 'Drama']	['Noah Baumbach']	['Noah Baumbach', 'Bo Berkman']	['Josh Hamilton', 'Eric Stoltz', 'Samuel Gould', 'Catherine Kellner', 'Jonathan Baumbach', 'John Lehr', 'Olivia dAbo', 'Peter Czernin', 'Carlos Jacott', 'Chris Eigeman', 'Eliza Roberts', 'Jason Wiles', 'Parker Posey', 'Christopher Reed', 'Noah Baumbach', 'Jason S. Kassin', 'Cara Buono', 'David DeLuise']
545	Vampire in Brooklyn (1995)	Comedy and Romance	Wes Craven	Eddie Murphy, Vernon Lynch, and Charlie Murphy	Eddie Murphy, Angela Bassett, Allen Payne, Kadeem Hardison, John Witherspoon, Zakes Mokae, Joanna Cassidy, Simbi Kali, Messiri Freeman, Kelly Cinnante, Jsu Garcia, W. Earl Brown, Ayo Adeyemi, Troy Curvey Jr., Vickilyn Reynolds, William Blount, Joe Costanza, and John LaMotta	1995	1h 40min	R	4.6	23K	12	average	A ship docks in Brooklyn with all its crew dead, but someone gets off and the killing continues on land. A Caribbean vampire is searching for a specific woman, half-human half-vampire. Rita is the detective investigating the many killings.	['Comedy', 'Romance']	['Wes Craven']	['Eddie Murphy', 'Vernon Lynch', 'Charlie Murphy']	['Eddie Murphy', 'Angela Bassett', 'Allen Payne', 'Kadeem Hardison', 'John Witherspoon', 'Zakes Mokae', 'Joanna Cassidy', 'Simbi Kali', 'Messiri Freeman', 'Kelly Cinnante', 'Jsu Garcia', 'W. Earl Brown', 'Ayo Adeyemi', 'Troy Curvey Jr.', 'Vickilyn Reynolds', 'William Blount', 'Joe Costanza', 'John LaMotta']
536	Ponette (1996)	Drama	Jacques Doillon	Jacques Doillon and Brune Compagnon	Victoire Thivisol, Delphine Schiltz, Matiaz Bureau Caton, Léopoldine Serre, Marie Trintignant, Xavier Beauvois, Claire Nebout, Aurélie Vérillon, Henri Berthon, Carla Ibled, Luckie Royer, Antoine du Merle, Marianne Favre, Hadrien Bouvier, Benjamin Charles, and Luna Ragheb	1996	1h 37min	Not Rated	7.5	4.4K	10	average	A four-year-old girl tries to come to terms with the sudden death of her mother.	['Drama']	['Jacques Doillon']	['Jacques Doillon', 'Brune Compagnon']	['Victoire Thivisol', 'Delphine Schiltz', 'Matiaz Bureau Caton', 'Léopoldine Serre', 'Marie Trintignant', 'Xavier Beauvois', 'Claire Nebout', 'Aurélie Vérillon', 'Henri Berthon', 'Carla Ibled', 'Luckie Royer', 'Antoine du Merle', 'Marianne Favre', 'Hadrien Bouvier', 'Benjamin Charles', 'Luna Ragheb']
316	As Good As It Gets (1997)	Comedy and Drama	James L. Brooks	Mark Andrus and James L. Brooks	Jack Nicholson, Helen Hunt, Greg Kinnear, Cuba Gooding Jr., Skeet Ulrich, Shirley Knight, Yeardley Smith, Lupe Ontiveros, Jill the Dog, Timer the Dog, Billy the Dog, Bibi Osterwald, Ross Bleckner, Bernadette Balagtas, Jaffe Cohen, Laurie Kilpatrick, Alice Vaughn, and Brian Doyle-Murray	1997	2h 19min	PG-13	7.7	288K	112	average	A single mother and waitress, a misanthropic author, and a gay artist form an unlikely friendship after the artist is assaulted in a robbery.	['Comedy', 'Drama']	['James L. Brooks']	['Mark Andrus', 'James L. Brooks']	['Jack Nicholson', 'Helen Hunt', 'Greg Kinnear', 'Cuba Gooding Jr.', 'Skeet Ulrich', 'Shirley Knight', 'Yeardley Smith', 'Lupe Ontiveros', 'Jill the Dog', 'Timer the Dog', 'Billy the Dog', 'Bibi Osterwald', 'Ross Bleckner', 'Bernadette Balagtas', 'Jaffe Cohen', 'Laurie Kilpatrick', 'Alice Vaughn', 'Brian Doyle-Murray']
578	Demolition Man (1993)	Action and Sci-Fi	Marco Brambilla	Peter M. Lenkov, Robert Reneau, and Daniel Waters	Sylvester Stallone, Wesley Snipes, Sandra Bullock, Nigel Hawthorne, Benjamin Bratt, Bob Gunton, Glenn Shadix, Denis Leary, Grand L. Bush, Pat Skipper, Steve Kahan, Paul Bollen, Mark Colson, Andre Gregory, John Enos III, Troy Evans, Don Charles McGovern, and Bill Cobbs	1993	1h 55min	R	6.7	167K	92	average	A police officer is brought out of suspended animation in prison to pursue an old ultra-violent nemesis who is loose in a non-violent future society.	['Action', 'Sci-Fi']	['Marco Brambilla']	['Peter M. Lenkov', 'Robert Reneau', 'Daniel Waters']	['Sylvester Stallone', 'Wesley Snipes', 'Sandra Bullock', 'Nigel Hawthorne', 'Benjamin Bratt', 'Bob Gunton', 'Glenn Shadix', 'Denis Leary', 'Grand L. Bush', 'Pat Skipper', 'Steve Kahan', 'Paul Bollen', 'Mark Colson', 'Andre Gregory', 'John Enos III', 'Troy Evans', 'Don Charles McGovern', 'Bill Cobbs']
